0 0.500000
1 0.975000
2 0.095063
3 0.335500
4 0.869465
5 0.442633
6 0.962165
7 0.141973
8 0.475084
9 0.972579
10 0.104010
11 0.363448
12 0.902278
13 0.343871
14 0.879933
15 0.412040
16 0.944826
17 0.203308
18 0.631698
19 0.907357
20 0.327834
21 0.859399
22 0.471246
23 0.971776
24 0.106968
25 0.372552
26 0.911652
27 0.314115
28 0.840243
29 0.523515
30 0.972843
31 0.103034
32 0.360431
33 0.899030
34 0.354021
35 0.891892
36 0.376041
37 0.915073
38 0.303086
39 0.823777
40 0.566158
41 0.957930
42 0.157169
43 0.516622
44 0.973922
45 0.099050
46 0.348034
47 0.884934
48 0.397120
49 0.933721
50 0.241355
51 0.714101
52 0.796227
53 0.632773
54 0.906248
55 0.331355
56 0.864079
57 0.458041
58 0.968134
59 0.120318
60 0.412782
61 0.945333
62 0.201547
63 0.627610
64 0.911491
65 0.314632
66 0.840990
67 0.521530
68 0.973192
69 0.101748
70 0.356440
71 0.894624
72 0.367662
73 0.906698
74 0.329929
75 0.862195
76 0.463376
77 0.969769
78 0.114337
79 0.394929
80 0.931944
81 0.247354
82 0.726063
83 0.775692
84 0.678577
85 0.850631
86 0.495527
87 0.974922
88 0.095352
89 0.336413
90 0.870633
91 0.439262
92 0.960613
93 0.147561
94 0.490567
95 0.974653
96 0.096348
97 0.339553
98 0.874601
99 0.427729
100 0.954630
