0.000000 0.000000 2.000000
0.010000 0.062791 1.996053
0.020000 0.125333 1.984229
0.030000 0.187381 1.964575
0.040000 0.248690 1.937166
0.050000 0.309017 1.902113
0.060000 0.368125 1.859553
0.070000 0.425779 1.809654
0.080000 0.481754 1.752613
0.090000 0.535827 1.688656
0.100000 0.587785 1.618034
0.110000 0.637424 1.541026
0.120000 0.684547 1.457937
0.130000 0.728969 1.369094
0.140000 0.770513 1.274848
0.150000 0.809017 1.175571
0.160000 0.844328 1.071654
0.170000 0.876307 0.963507
0.180000 0.904827 0.851559
0.190000 0.929776 0.736249
0.200000 0.951057 0.618034
0.210000 0.968583 0.497380
0.220000 0.982287 0.374763
0.230000 0.992115 0.250666
0.240000 0.998027 0.125581
0.250000 1.000000 0.000000
0.260000 0.998027 -0.125581
0.270000 0.992115 -0.250666
0.280000 0.982287 -0.374763
0.290000 0.968583 -0.497380
0.300000 0.951057 -0.618034
0.310000 0.929776 -0.736249
0.320000 0.904827 -0.851559
0.330000 0.876307 -0.963507
0.340000 0.844328 -1.071654
0.350000 0.809017 -1.175571
0.360000 0.770513 -1.274848
0.370000 0.728969 -1.369094
0.380000 0.684547 -1.457937
0.390000 0.637424 -1.541026
0.400000 0.587785 -1.618034
0.410000 0.535827 -1.688656
0.420000 0.481754 -1.752613
0.430000 0.425779 -1.809654
0.440000 0.368125 -1.859553
0.450000 0.309017 -1.902113
0.460000 0.248690 -1.937166
0.470000 0.187381 -1.964575
0.480000 0.125333 -1.984229
0.490000 0.062791 -1.996053
0.500000 0.000000 -2.000000
0.510000 -0.062791 -1.996053
0.520000 -0.125333 -1.984229
0.530000 -0.187381 -1.964575
0.540000 -0.248690 -1.937166
0.550000 -0.309017 -1.902113
0.560000 -0.368125 -1.859553
0.570000 -0.425779 -1.809654
0.580000 -0.481754 -1.752613
0.590000 -0.535827 -1.688656
0.600000 -0.587785 -1.618034
0.610000 -0.637424 -1.541026
0.620000 -0.684547 -1.457937
0.630000 -0.728969 -1.369094
0.640000 -0.770513 -1.274848
0.650000 -0.809017 -1.175571
0.660000 -0.844328 -1.071654
0.670000 -0.876307 -0.963507
0.680000 -0.904827 -0.851559
0.690000 -0.929776 -0.736249
0.700000 -0.951057 -0.618034
0.710000 -0.968583 -0.497380
0.720000 -0.982287 -0.374763
0.730000 -0.992115 -0.250666
0.740000 -0.998027 -0.125581
0.750000 -1.000000 -0.000000
0.760000 -0.998027 0.125581
0.770000 -0.992115 0.250666
0.780000 -0.982287 0.374763
0.790000 -0.968583 0.497380
0.800000 -0.951057 0.618034
0.810000 -0.929776 0.736249
0.820000 -0.904827 0.851559
0.830000 -0.876307 0.963507
0.840000 -0.844328 1.071654
0.850000 -0.809017 1.175571
0.860000 -0.770513 1.274848
0.870000 -0.728969 1.369094
0.880000 -0.684547 1.457937
0.890000 -0.637424 1.541026
0.900000 -0.587785 1.618034
0.910000 -0.535827 1.688656
0.920000 -0.481754 1.752613
0.930000 -0.425779 1.809654
0.940000 -0.368125 1.859553
0.950000 -0.309017 1.902113
0.960000 -0.248690 1.937166
0.970000 -0.187381 1.964575
0.980000 -0.125333 1.984229
0.990000 -0.062791 1.996053
1.000000 -0.000000 2.000000
1.010000 0.062791 1.996053
1.020000 0.125333 1.984229
1.030000 0.187381 1.964575
1.040000 0.248690 1.937166
1.050000 0.309017 1.902113
1.060000 0.368125 1.859553
1.070000 0.425779 1.809654
1.080000 0.481754 1.752613
1.090000 0.535827 1.688656
1.100000 0.587785 1.618034
1.110000 0.637424 1.541026
1.120000 0.684547 1.457937
1.130000 0.728969 1.369094
1.140000 0.770513 1.274848
1.150000 0.809017 1.175571
1.160000 0.844328 1.071654
1.170000 0.876307 0.963507
1.180000 0.904827 0.851559
1.190000 0.929776 0.736249
1.200000 0.951057 0.618034
1.210000 0.968583 0.497380
1.220000 0.982287 0.374763
1.230000 0.992115 0.250666
1.240000 0.998027 0.125581
1.250000 1.000000 0.000000
1.260000 0.998027 -0.125581
1.270000 0.992115 -0.250666
1.280000 0.982287 -0.374763
1.290000 0.968583 -0.497380
1.300000 0.951057 -0.618034
1.310000 0.929776 -0.736249
1.320000 0.904827 -0.851559
1.330000 0.876307 -0.963507
1.340000 0.844328 -1.071654
1.350000 0.809017 -1.175571
1.360000 0.770513 -1.274848
1.370000 0.728969 -1.369094
1.380000 0.684547 -1.457937
1.390000 0.637424 -1.541026
1.400000 0.587785 -1.618034
1.410000 0.535827 -1.688656
1.420000 0.481754 -1.752613
1.430000 0.425779 -1.809654
1.440000 0.368125 -1.859553
1.450000 0.309017 -1.902113
1.460000 0.248690 -1.937166
1.470000 0.187381 -1.964575
1.480000 0.125333 -1.984229
1.490000 0.062791 -1.996053
1.500000 0.000000 -2.000000
1.510000 -0.062791 -1.996053
1.520000 -0.125333 -1.984229
1.530000 -0.187381 -1.964575
1.540000 -0.248690 -1.937166
1.550000 -0.309017 -1.902113
1.560000 -0.368125 -1.859553
1.570000 -0.425779 -1.809654
1.580000 -0.481754 -1.752613
1.590000 -0.535827 -1.688656
1.600000 -0.587785 -1.618034
1.610000 -0.637424 -1.541026
1.620000 -0.684547 -1.457937
1.630000 -0.728969 -1.369094
1.640000 -0.770513 -1.274848
1.650000 -0.809017 -1.175571
1.660000 -0.844328 -1.071654
1.670000 -0.876307 -0.963507
1.680000 -0.904827 -0.851559
1.690000 -0.929776 -0.736249
1.700000 -0.951057 -0.618034
1.710000 -0.968583 -0.497380
1.720000 -0.982287 -0.374763
1.730000 -0.992115 -0.250666
1.740000 -0.998027 -0.125581
1.750000 -1.000000 -0.000000
1.760000 -0.998027 0.125581
1.770000 -0.992115 0.250666
1.780000 -0.982287 0.374763
1.790000 -0.968583 0.497380
1.800000 -0.951057 0.618034
1.810000 -0.929776 0.736249
1.820000 -0.904827 0.851559
1.830000 -0.876307 0.963507
1.840000 -0.844328 1.071654
1.850000 -0.809017 1.175571
1.860000 -0.770513 1.274848
1.870000 -0.728969 1.369094
1.880000 -0.684547 1.457937
1.890000 -0.637424 1.541026
1.900000 -0.587785 1.618034
1.910000 -0.535827 1.688656
1.920000 -0.481754 1.752613
1.930000 -0.425779 1.809654
1.940000 -0.368125 1.859553
1.950000 -0.309017 1.902113
1.960000 -0.248690 1.937166
1.970000 -0.187381 1.964575
1.980000 -0.125333 1.984229
1.990000 -0.062791 1.996053
2.000000 -0.000000 2.000000
