0.039000 0.029869 0.042235
0.079000 0.029464 0.041663
0.119000 0.028788 0.040709
0.159000 0.027848 0.039382
0.199000 0.026652 0.037693
0.239000 0.025212 0.035658
0.279000 0.023540 0.033296
0.319000 0.021653 0.030629
0.359000 0.019566 0.027680
0.399000 0.017301 0.024477
0.439000 0.014876 0.021048
0.479000 0.012316 0.017426
0.519000 0.009642 0.013644
0.559000 0.006880 0.009737
0.599000 0.004055 0.005740
0.639000 0.001193 0.001690
0.679000 -0.001680 -0.002376
0.719000 -0.004537 -0.006420
0.759000 -0.007353 -0.010404
0.799000 -0.010102 -0.014293
0.839000 -0.012758 -0.018051
0.879000 -0.015297 -0.021642
0.919000 -0.017696 -0.025035
0.959000 -0.019932 -0.028198
0.999000 -0.021986 -0.031101
1.039000 -0.023838 -0.033719
1.079000 -0.025472 -0.036027
1.119000 -0.026872 -0.038004
1.159000 -0.028025 -0.039633
1.199000 -0.028920 -0.040898
1.239000 -0.029551 -0.041788
1.279000 -0.029910 -0.042295
1.319000 -0.029994 -0.042413
1.359000 -0.029803 -0.042143
1.399000 -0.029338 -0.041487
1.439000 -0.028604 -0.040450
1.479000 -0.027608 -0.039042
1.519000 -0.026357 -0.037276
1.559000 -0.024865 -0.035167
1.599000 -0.023145 -0.032736
1.639000 -0.021212 -0.030005
1.679000 -0.019085 -0.026997
1.719000 -0.016783 -0.023742
1.759000 -0.014327 -0.020269
1.799000 -0.011739 -0.016609
1.839000 -0.009044 -0.012797
1.879000 -0.006266 -0.008866
1.919000 -0.003431 -0.004855
1.959000 -0.000564 -0.000798
1.999000 0.002308 0.003266
2.039000 0.005159 0.007299
2.079000 0.007963 0.011266
2.119000 0.010693 0.015129
2.159000 0.013326 0.018853
2.199000 0.015836 0.022403
2.239000 0.018201 0.025748
2.279000 0.020400 0.028856
2.319000 0.022411 0.031699
2.359000 0.024216 0.034251
2.399000 0.025800 0.036488
2.439000 0.027146 0.038391
2.479000 0.028244 0.039941
2.519000 0.029082 0.041125
2.559000 0.029653 0.041932
2.599000 0.029952 0.042354
2.639000 0.029976 0.042388
2.679000 0.029724 0.042033
2.719000 0.029200 0.041293
2.759000 0.028407 0.040174
2.799000 0.027354 0.038686
2.839000 0.026050 0.036843
2.879000 0.024506 0.034662
2.919000 0.022738 0.032163
2.959000 0.020761 0.029369
2.999000 0.018594 0.026305
3.039000 0.016257 0.022999
3.079000 0.013770 0.019482
3.119000 0.011157 0.015785
3.159000 0.008442 0.011944
3.199000 0.005649 0.007992
3.239000 0.002805 0.003967
3.279000 -0.000066 -0.000094
3.319000 -0.002935 -0.004155
3.359000 -0.005778 -0.008177
3.399000 -0.008567 -0.012124
3.439000 -0.011279 -0.015959
3.479000 -0.013887 -0.019648
3.519000 -0.016367 -0.023156
3.559000 -0.018698 -0.026451
3.599000 -0.020857 -0.029503
3.639000 -0.022825 -0.032284
3.679000 -0.024583 -0.034769
3.719000 -0.026116 -0.036934
3.759000 -0.027409 -0.038761
3.799000 -0.028450 -0.040232
3.839000 -0.029231 -0.041334
3.879000 -0.029743 -0.042057
3.919000 -0.029981 -0.042394
3.959000 -0.029945 -0.042342
3.999000 -0.029633 -0.041903
4.039000 -0.029049 -0.041079
4.079000 -0.028199 -0.039878
4.119000 -0.027090 -0.038311
4.159000 -0.025732 -0.036393
4.199000 -0.024138 -0.034141
4.239000 -0.022322 -0.031576
4.279000 -0.020302 -0.028720
4.319000 -0.018095 -0.025601
4.359000 -0.015723 -0.022246
4.399000 -0.013206 -0.018686
4.439000 -0.010569 -0.014955
4.479000 -0.007834 -0.011087
4.519000 -0.005028 -0.007116
4.559000 -0.002176 -0.003080
4.599000 0.000696 0.000985
4.639000 0.003562 0.005040
4.679000 0.006395 0.009049
4.719000 0.009169 0.012975
4.759000 0.011860 0.016782
4.799000 0.014442 0.020434
4.839000 0.016891 0.023898
4.879000 0.019186 0.027143
4.919000 0.021305 0.030138
4.959000 0.023228 0.032856
4.999000 0.024938 0.035273
5.039000 0.026420 0.037365
5.079000 0.027658 0.039115
5.119000 0.028644 0.040506
5.159000 0.029366 0.041526
5.199000 0.029818 0.042164
5.239000 0.029997 0.042416
5.279000 0.029900 0.042279
5.319000 0.029528 0.041754
5.359000 0.028886 0.040847
5.399000 0.027978 0.039565
5.439000 0.026813 0.037920
5.479000 0.025403 0.035927
5.519000 0.023759 0.033604
5.559000 0.021897 0.030973
5.599000 0.019834 0.028057
5.639000 0.017589 0.024883
5.679000 0.015183 0.021481
5.719000 0.012638 0.017882
5.759000 0.009977 0.014118
5.799000 0.007225 0.010224
5.839000 0.004406 0.006236
5.879000 0.001547 0.002190
5.919000 -0.001326 -0.001875
5.959000 -0.004187 -0.005923
5.999000 -0.007010 -0.009917
6.039000 -0.009768 -0.013820
6.079000 -0.012437 -0.017596
6.119000 -0.014991 -0.021209
6.159000 -0.017409 -0.024628
6.199000 -0.019667 -0.027821
6.239000 -0.021744 -0.030757
6.279000 -0.023622 -0.033412
6.319000 -0.025283 -0.035759
6.359000 -0.026712 -0.037779
6.399000 -0.027896 -0.039452
6.439000 -0.028824 -0.040762
6.479000 -0.029488 -0.041699
6.519000 -0.029880 -0.042253
6.559000 -0.029998 -0.042420
6.599000 -0.029841 -0.042198
6.639000 -0.029410 -0.041589
6.679000 -0.028709 -0.040599
6.719000 -0.027744 -0.039236
6.759000 -0.026524 -0.037513
6.799000 -0.025061 -0.035446
6.839000 -0.023368 -0.033053
6.879000 -0.021461 -0.030357
6.919000 -0.019357 -0.027382
6.959000 -0.017075 -0.024156
6.999000 -0.014637 -0.020707
7.039000 -0.012064 -0.017069
7.079000 -0.009381 -0.013273
7.119000 -0.006612 -0.009355
7.159000 -0.003783 -0.005352
7.199000 -0.000918 -0.001299
7.239000 0.001954 0.002766
7.279000 0.004809 0.006806
7.319000 0.007620 0.010783
7.359000 0.010361 0.014660
7.399000 0.013007 0.018403
7.439000 0.015534 0.021976
7.479000 0.017918 0.025348
7.519000 0.020138 0.028487
7.559000 0.022174 0.031364
7.599000 0.024006 0.033953
