0.009000 3.861986
0.019000 4.723958
0.029000 5.492415
0.039000 6.174441
0.049000 6.776651
0.059000 7.305219
0.069000 7.765906
0.079000 8.164086
0.089000 8.504770
0.099000 8.792628
0.109000 9.032011
0.119000 9.226970
0.129000 9.381279
0.139000 9.498444
0.149000 9.581730
0.159000 9.634169
0.169000 9.658578
0.179000 9.657572
0.189000 9.633579
0.199000 9.588848
0.209000 9.525464
0.219000 9.445359
0.229000 9.350318
0.239000 9.241994
0.249000 9.121912
0.259000 8.991482
0.269000 8.852002
0.279000 8.704668
0.289000 8.550582
0.299000 8.390757
0.309000 8.226122
0.319000 8.057529
0.329000 7.885759
0.339000 7.711525
0.349000 7.535479
0.359000 7.358214
0.369000 7.180271
0.379000 7.002140
0.389000 6.824263
0.399000 6.647043
0.409000 6.470840
0.419000 6.295978
0.429000 6.122747
0.439000 5.951406
0.449000 5.782183
0.459000 5.615283
0.469000 5.450881
0.479000 5.289132
0.489000 5.130171
0.499000 4.974110
0.509000 4.821047
0.519000 4.671061
0.529000 4.524217
0.539000 4.380567
0.549000 4.240149
0.559000 4.102990
0.569000 3.969108
0.579000 3.838510
0.589000 3.711195
0.599000 3.587153
0.609000 3.466370
0.619000 3.348823
0.629000 3.234484
0.639000 3.123321
0.649000 3.015296
0.659000 2.910368
0.669000 2.808493
0.679000 2.709623
0.689000 2.613708
0.699000 2.520694
0.709000 2.430528
0.719000 2.343154
0.729000 2.258513
0.739000 2.176548
0.749000 2.097199
0.759000 2.020406
0.769000 1.946109
0.779000 1.874248
0.789000 1.804762
0.799000 1.737590
0.809000 1.672673
0.819000 1.609949
0.829000 1.549361
0.839000 1.490849
0.849000 1.434355
0.859000 1.379822
0.869000 1.327192
0.879000 1.276411
0.889000 1.227422
0.899000 1.180173
0.909000 1.134610
0.919000 1.090681
0.929000 1.048336
0.939000 1.007524
0.949000 0.968197
0.959000 0.930307
0.969000 0.893808
0.979000 0.858654
0.989000 0.824801
0.999000 0.792206
1.009000 0.760826
1.019000 0.730621
1.029000 0.701551
1.039000 0.673577
1.049000 0.646662
1.059000 0.620768
1.069000 0.595861
1.079000 0.571905
1.089000 0.548868
1.099000 0.526716
1.109000 0.505418
1.119000 0.484943
1.129000 0.465263
1.139000 0.446348
1.149000 0.428170
1.159000 0.410703
1.169000 0.393920
1.179000 0.377797
1.189000 0.362308
1.199000 0.347432
1.209000 0.333143
1.219000 0.319422
1.229000 0.306245
1.239000 0.293594
1.249000 0.281448
1.259000 0.269788
1.269000 0.258595
1.279000 0.247851
1.289000 0.237540
1.299000 0.227645
1.309000 0.218150
1.319000 0.209039
1.329000 0.200297
1.339000 0.191910
1.349000 0.183865
1.359000 0.176148
1.369000 0.168746
1.379000 0.161646
1.389000 0.154838
1.399000 0.148309
1.409000 0.142048
1.419000 0.136045
1.429000 0.130289
1.439000 0.124771
1.449000 0.119481
1.459000 0.114410
1.469000 0.109549
1.479000 0.104890
1.489000 0.100425
1.499000 0.096146
1.509000 0.092045
1.519000 0.088115
1.529000 0.084350
1.539000 0.080742
1.549000 0.077285
1.559000 0.073973
1.569000 0.070801
1.579000 0.067761
1.589000 0.064850
1.599000 0.062062
1.609000 0.059391
1.619000 0.056833
1.629000 0.054383
1.639000 0.052036
1.649000 0.049790
1.659000 0.047638
1.669000 0.045578
1.679000 0.043605
1.689000 0.041717
1.699000 0.039909
1.709000 0.038178
1.719000 0.036520
1.729000 0.034934
1.739000 0.033415
1.749000 0.031962
1.759000 0.030570
1.769000 0.029239
1.779000 0.027964
1.789000 0.026744
